,,,,,,,,,,,,,,,
,2526," 1,449 "," 370,707 "," 1,322 "," 346,068 ", 409 ," 130,935 ", 520 ," 176,160 ",,,,,,
,2430, 999 ," 209,956 "," 1,024 "," 229,069 ", 900 ," 266,663 ", 764 ," 231,582 ",,,,,,
,2765," 1,286 "," 366,807 "," 1,283 "," 395,213 ", 515 ," 173,054 ", 600 ," 219,550 ",,,,,,
,2037," 1,654 "," 415,142 "," 1,693 "," 446,894 ", 170 ," 59,540 ", 164 ," 52,363 ",,,,,,
,2068," 1,591 "," 388,993 "," 1,665 "," 418,924 ", 214 ," 80,322 ", 205 ," 75,223 ",,,,,,
,2324, 968 ," 220,961 ", 972 ," 234,443 ", 926 ," 276,825 ", 793 ," 252,201 ",,,,,,
,2519," 1,475 "," 341,438 "," 1,341 "," 325,866 ", 407 ," 124,729 ", 432 ," 144,983 ",,,,,,
,2033," 1,707 "," 427,383 "," 1,586 "," 410,919 ", 190 ," 65,249 ", 147 ," 52,016 ",,,,,,
,2330, 687 ," 152,835 ", 690 ," 163,579 "," 1,313 "," 373,654 ", 904 ," 272,957 ",,,,,,
,2023," 1,584 "," 392,833 "," 1,681 "," 390,527 ", 147 ," 49,632 ", 139 ," 50,134 ",,,,,,
,2024," 1,607 "," 388,608 "," 1,689 "," 401,639 ", 116 ," 32,415 ", 122 ," 42,911 ",,,,,,
,2262," 1,121 "," 257,630 "," 1,131 "," 264,015 ", 670 ," 202,365 ", 589 ," 198,979 ",,,,,,
,2071," 1,483 "," 349,728 "," 1,534 "," 389,126 ", 215 ," 70,879 ", 242 ," 79,927 ",,,,,,
,2156," 1,357 "," 345,824 "," 1,305 "," 348,995 ", 381 ," 128,596 ", 413 ," 140,491 ",,,,,,
,2527," 1,091 "," 250,845 "," 1,081 "," 273,516 ", 582 ," 201,002 ", 693 ," 233,317 ",,,,,,
,2089," 1,513 "," 368,141 "," 1,609 "," 414,382 ", 177 ," 61,357 ", 132 ," 47,194 ",,,,,,
,2047," 1,499 "," 373,415 "," 1,595 "," 423,960 ", 172 ," 61,157 ", 153 ," 53,486 ",,,,,,
,2090," 1,506 "," 353,278 "," 1,611 "," 412,326 ", 163 ," 53,500 ", 122 ," 44,850 ",,,,,,
,2029," 1,522 "," 362,349 "," 1,659 "," 388,235 ", 87 ," 29,083 ", 115 ," 38,716 ",,,,,,
,2428," 1,297 "," 243,033 ", 956 ," 187,204 ", 619 ," 179,183 ", 500 ," 159,928 ",,,,,,
,2777," 1,153 "," 266,502 "," 1,187 "," 281,620 ", 464 ," 156,092 ", 536 ," 186,012 ",,,,,,
,2069," 1,343 "," 331,228 "," 1,566 "," 391,963 ", 202 ," 64,413 ", 176 ," 59,504 ",,,,,,
,2227," 1,236 "," 302,671 "," 1,311 "," 327,586 ", 363 ," 109,681 ", 350 ," 97,413 ",,,,,,
,2110," 1,400 "," 326,660 "," 1,500 "," 402,258 ", 193 ," 71,771 ", 156 ," 54,120 ",,,,,,
,2440, 652 ," 132,556 ", 847 ," 170,596 ", 818 ," 240,749 ", 894 ," 249,109 ",,,,,,
,2203," 1,471 "," 370,115 "," 1,415 "," 345,394 ", 171 ," 53,100 ", 145 ," 50,693 ",,,,,,
,2016," 1,523 "," 366,311 "," 1,353 "," 324,757 ", 174 ," 63,495 ", 142 ," 53,757 ",,,,,,
,2115," 1,220 "," 317,787 "," 1,566 "," 437,630 ", 203 ," 68,902 ", 197 ," 67,115 ",,,,,,
,2541," 1,000 "," 223,872 ", 828 ," 202,755 ", 674 ," 210,244 ", 663 ," 206,083 ",,,,,,
,2766," 1,127 "," 296,649 "," 1,275 "," 344,640 ", 363 ," 126,773 ", 372 ," 145,950 ",,,,,,
,2106," 1,418 "," 328,850 "," 1,339 "," 332,004 ", 204 ," 72,632 ", 173 ," 58,465 ",,,,,,
,2070," 1,297 "," 312,786 "," 1,438 "," 368,804 ", 190 ," 64,496 ", 202 ," 71,251 ",,,,,,
,2173," 1,207 "," 311,875 "," 1,273 "," 335,002 ", 297 ," 102,804 ", 324 ," 116,545 ",,,,,,
,2103," 1,374 "," 337,610 "," 1,366 "," 324,342 ", 173 ," 60,707 ", 172 ," 57,388 ",,,,,,
,2019," 1,324 "," 320,245 "," 1,420 "," 402,120 ", 178 ," 61,344 ", 157 ," 51,572 ",,,,,,
,2322, 854 ," 201,761 ", 751 ," 180,767 ", 765 ," 238,882 ", 655 ," 210,941 ",,,,,,
,2564," 1,113 "," 301,783 "," 1,100 "," 297,150 ", 436 ," 142,680 ", 373 ," 134,210 ",,,,,,
,2163," 1,266 "," 367,871 "," 1,338 "," 402,529 ", 198 ," 71,295 ", 213 ," 92,428 ",,,,,,
,2027," 1,357 "," 342,849 "," 1,433 "," 341,338 ", 101 ," 32,599 ", 90 ," 30,571 ",,,,,,
,2222," 1,151 "," 306,097 "," 1,311 "," 335,286 ", 267 ," 79,493 ", 232 ," 77,891 ",,,,,,
,2133," 1,333 "," 362,080 "," 1,314 "," 372,254 ", 156 ," 59,658 ", 155 ," 58,705 ",,,,,,
,2025," 1,324 "," 328,636 "," 1,430 "," 332,605 ", 96 ," 30,351 ", 92 ," 28,658 ",,,,,,
,2197," 1,139 "," 315,129 "," 1,194 "," 335,749 ", 274 ," 109,691 ", 310 ," 123,485 ",,,,,,
,2850, 503 ," 119,235 ", 690 ," 150,285 ", 896 ," 247,915 ", 805 ," 224,023 ",,,,,,
,2152," 1,177 "," 327,375 "," 1,273 "," 361,387 ", 241 ," 76,359 ", 199 ," 70,271 ",,,,,,
,2478, 883 ," 183,056 ", 815 ," 175,043 ", 633 ," 194,075 ", 545 ," 168,124 ",,,,,,
,2119," 1,278 "," 331,213 "," 1,261 "," 325,741 ", 177 ," 54,268 ", 154 ," 53,262 ",,,,,,
,2039," 1,266 "," 314,460 "," 1,366 "," 365,774 ", 115 ," 38,296 ", 109 ," 34,187 ",,,,,,
,2620, 453 ," 117,442 ", 458 ," 125,872 "," 1,031 "," 296,861 ", 897 ," 261,303 ",,,,,,
,2086," 1,267 "," 340,151 "," 1,185 "," 317,923 ", 194 ," 63,273 ", 149 ," 52,143 ",,,,,,
,2558, 962 ," 259,080 ", 909 ," 243,954 ", 482 ," 154,268 ", 435 ," 150,233 ",,,,,,
,2502," 1,072 "," 260,595 ", 988 ," 263,061 ", 323 ," 117,983 ", 402 ," 156,846 ",,,,,,
,2198," 1,079 "," 287,852 "," 1,101 "," 314,405 ", 309 ," 122,432 ", 290 ," 104,067 ",,,,,,
,2158," 1,118 "," 302,277 "," 1,121 "," 304,530 ", 255 ," 84,289 ", 284 ," 104,998 ",,,,,,
,2525," 1,179 "," 294,314 "," 1,030 "," 268,564 ", 276 ," 92,806 ", 280 ," 97,270 ",,,,,,
,2289, 895 ," 218,903 ", 841 ," 213,919 ", 509 ," 148,561 ", 510 ," 152,190 ",,,,,,
,2780, 737 ," 161,304 ", 959 ," 210,962 ", 472 ," 167,638 ", 548 ," 203,831 ",,,,,,
,2533," 1,038 "," 247,130 ", 865 ," 218,909 ", 377 ," 112,382 ", 430 ," 138,962 ",,,,,,
,2291, 937 ," 208,904 ", 916 ," 222,386 ", 433 ," 128,607 ", 417 ," 133,177 ",,,,,,
,2281, 859 ," 189,642 ", 803 ," 183,965 ", 559 ," 155,813 ", 436 ," 128,839 ",,,,,,
,2460, 586 ," 125,759 ", 558 ," 118,529 ", 799 ," 226,391 ", 675 ," 203,231 ",,,,,,
,2300, 939 ," 216,975 ", 915 ," 237,804 ", 361 ," 110,459 ", 400 ," 127,427 ",,,,,,
,2580, 569 ," 148,420 ", 517 ," 132,065 ", 881 ," 253,592 ", 634 ," 197,546 ",,,,,,
,2790, 575 ," 136,347 ", 798 ," 165,348 ", 584 ," 184,370 ", 625 ," 198,806 ",,,,,,
,2517," 1,072 "," 226,878 ", 904 ," 210,282 ", 292 ," 97,835 ", 313 ," 97,290 ",,,,,,
,2049," 1,159 "," 368,797 "," 1,146 "," 310,714 ", 140 ," 43,700 ", 115 ," 40,055 ",,,,,,
,2575, 714 ," 174,081 ", 725 ," 181,572 ", 530 ," 154,855 ", 574 ," 180,277 ",,,,,,
,2350, 443 ," 105,742 ", 438 ," 101,057 ", 765 ," 233,518 ", 896 ," 276,562 ",,,,,,
,2456, 734 ," 147,674 ", 587 ," 120,326 ", 559 ," 163,569 ", 658 ," 196,749 ",,,,,,
,2571, 688 ," 179,245 ", 641 ," 175,178 ", 600 ," 179,556 ", 596 ," 178,059 ",,,,,,
,2143," 1,016 "," 296,633 "," 1,142 "," 352,145 ", 163 ," 52,940 ", 192 ," 75,572 ",,,,,,
,2087," 1,098 "," 279,557 "," 1,070 "," 279,275 ", 155 ," 48,663 ", 166 ," 59,402 ",,,,,,
,2515," 1,089 "," 238,659 ", 903 ," 206,447 ", 246 ," 75,406 ", 239 ," 73,682 ",,,,,,
,2136," 1,156 "," 336,466 "," 1,065 "," 291,857 ", 130 ," 51,636 ", 117 ," 41,978 ",,,,,,
,2132," 1,106 "," 300,460 "," 1,113 "," 316,523 ", 114 ," 35,797 ", 102 ," 34,101 ",,,,,,
,2333, 554 ," 114,821 ", 448 ," 104,278 ", 724 ," 203,429 ", 673 ," 197,763 ",,,,,,
,2774, 834 ," 195,933 ", 882 ," 212,140 ", 299 ," 105,000 ", 375 ," 135,767 ",,,,,,
,2038," 1,082 "," 266,866 "," 1,054 "," 252,560 ", 129 ," 38,336 ", 120 ," 43,142 ",,,,,,
,2481, 831 ," 169,544 ", 822 ," 177,439 ", 354 ," 113,521 ", 354 ," 109,283 ",,,,,,
,2264, 683 ," 155,355 ", 645 ," 154,297 ", 535 ," 147,403 ", 498 ," 152,222 ",,,,,,
,2304, 765 ," 182,851 ", 766 ," 179,905 ", 395 ," 120,650 ", 431 ," 135,108 ",,,,,,
,2226, 921 ," 235,354 ", 891 ," 211,501 ", 275 ," 89,647 ", 260 ," 79,752 ",,,,,,
,2321, 567 ," 126,768 ", 540 ," 127,061 ", 622 ," 184,551 ", 614 ," 193,364 ",,,,,,
,2085," 1,032 "," 271,981 ", 961 ," 262,798 ", 204 ," 65,423 ", 141 ," 44,946 ",,,,,,
,2282, 708 ," 172,672 ", 672 ," 159,769 ", 485 ," 129,829 ", 463 ," 135,380 ",,,,,,
,2758, 712 ," 176,172 ", 713 ," 200,538 ", 371 ," 119,547 ", 454 ," 161,300 ",,,,,,
,2028," 1,030 "," 287,425 "," 1,057 "," 264,934 ", 74 ," 26,876 ", 65 ," 20,644 ",,,,,,
,2577, 655 ," 157,223 ", 588 ," 143,454 ", 470 ," 144,621 ", 512 ," 157,582 ",,,,,,
,2576, 694 ," 169,802 ", 697 ," 167,486 ", 423 ," 120,262 ", 390 ," 114,256 ",,,,,,
,2256, 763 ," 172,395 ", 846 ," 202,054 ", 256 ," 90,535 ", 304 ," 112,039 ",,,,,,
,2044, 952 ," 274,506 ", 948 ," 287,715 ", 121 ," 42,763 ", 107 ," 38,614 ",,,,,,
,2315, 554 ," 125,780 ", 572 ," 136,948 ", 473 ," 135,687 ", 458 ," 140,071 ",,,,,,
,2008, 833 ," 210,297 "," 1,021 "," 265,250 ", 104 ," 39,566 ", 83 ," 41,985 ",,,,,,
,2050, 934 ," 242,187 ", 889 ," 248,043 ", 108 ," 39,806 ", 109 ," 44,218 ",,,,,,
,2640, 220 ," 50,834 ", 209 ," 47,261 ", 783 ," 207,574 ", 826 ," 221,090 ",,,,,,
,2064, 878 ," 224,838 ", 987 ," 287,574 ", 83 ," 27,228 ", 83 ," 31,166 ",,,,,,
,2092, 913 ," 202,394 ", 939 ," 228,587 ", 95 ," 31,232 ", 78 ," 29,657 ",,,,,,
,2539, 556 ," 121,218 ", 520 ," 130,635 ", 503 ," 132,020 ", 423 ," 125,751 ",,,,,,
,2191, 911 ," 252,556 ", 880 ," 246,340 ", 103 ," 34,872 ", 99 ," 36,220 ",,,,,,
,2072, 792 ," 189,958 ", 967 ," 271,054 ", 99 ," 32,610 ", 135 ," 46,901 ",,,,,,
,2167, 838 ," 236,635 ", 698 ," 194,112 ", 232 ," 75,107 ", 217 ," 83,904 ",,,,,,
,2318, 456 ," 99,265 ", 410 ," 92,536 ", 568 ," 164,130 ", 530 ," 158,641 ",,,,,,
,2007, 886 ," 221,471 ", 911 ," 253,510 ", 78 ," 27,304 ", 76 ," 24,691 ",,,,,,
,2299, 659 ," 168,854 ", 633 ," 158,137 ", 321 ," 99,650 ", 322 ," 103,688 ",,,,,,
,2045, 862 ," 234,150 ", 882 ," 241,523 ", 91 ," 29,137 ", 94 ," 34,457 ",,,,,,
,2102, 833 ," 223,621 ", 854 ," 218,446 ", 96 ," 29,337 ", 101 ," 33,697 ",,,,,,
,2043, 878 ," 218,559 ", 801 ," 210,107 ", 80 ," 28,081 ", 76 ," 31,725 ",,,,,,
,2305, 613 ," 138,686 ", 518 ," 125,517 ", 338 ," 100,474 ", 361 ," 114,357 ",,,,,,
,2508, 654 ," 160,293 ", 620 ," 160,774 ", 252 ," 81,352 ", 298 ," 90,916 ",,,,,,
,2062, 800 ," 185,050 ", 771 ," 189,115 ", 121 ," 36,530 ", 101 ," 32,595 ",,,,,,
,2116, 704 ," 193,609 ", 853 ," 256,469 ", 98 ," 29,979 ", 106 ," 37,145 ",,,,,,
,2536, 356 ," 81,962 ", 366 ," 87,534 ", 521 ," 161,176 ", 509 ," 155,364 ",,,,,,
,2557, 503 ," 138,801 ", 553 ," 158,010 ", 300 ," 107,156 ", 381 ," 157,337 ",,,,,,
,2048, 754 ," 191,359 ", 735 ," 190,081 ", 104 ," 33,956 ", 85 ," 31,365 ",,,,,,
,2486, 461 ," 96,930 ", 461 ," 94,939 ", 359 ," 119,261 ", 394 ," 128,148 ",,,,,,
,2061, 758 ," 201,112 ", 737 ," 209,701 ", 94 ," 29,736 ", 75 ," 24,295 ",,,,,,
,2303, 603 ," 153,804 ", 579 ," 157,008 ", 240 ," 73,610 ", 231 ," 72,498 ",,,,,,
,2284, 461 ," 112,211 ", 467 ," 108,964 ", 404 ," 114,652 ", 321 ," 97,094 ",,,,,,
,2452, 381 ," 71,100 ", 357 ," 69,387 ", 411 ," 125,584 ", 487 ," 140,410 ",,,,,,
,2130, 750 ," 206,503 ", 717 ," 197,740 ", 80 ," 25,420 ", 63 ," 26,396 ",,,,,,
,2506, 586 ," 143,744 ", 569 ," 144,632 ", 213 ," 66,423 ", 238 ," 82,839 ",,,,,,
,2705, 108 ," 27,561 ", 111 ," 32,295 ", 597 ," 151,977 ", 749 ," 198,627 ",,,,,,
,2870, 303 ," 65,918 ", 320 ," 67,668 ", 466 ," 129,568 ", 455 ," 130,811 ",,,,,,
,2063, 629 ," 143,506 ", 656 ," 160,206 ", 110 ," 32,854 ", 126 ," 38,160 ",,,,,,
,2094, 692 ," 151,595 ", 655 ," 154,838 ", 74 ," 23,009 ", 70 ," 21,995 ",,,,,,
,2159, 545 ," 137,239 ", 603 ," 146,013 ", 165 ," 47,084 ", 172 ," 59,155 ",,,,,,
,2380, 147 ," 33,092 ", 193 ," 46,457 ", 591 ," 154,903 ", 512 ," 140,176 ",,,,,,
,2446, 314 ," 72,707 ", 339 ," 72,447 ", 341 ," 104,488 ", 439 ," 129,186 ",,,,,,
,2794, 239 ," 55,602 ", 267 ," 57,796 ", 479 ," 125,557 ", 445 ," 125,600 ",,,,,,
,2079, 508 ," 115,452 ", 562 ," 143,747 ", 178 ," 54,928 ", 165 ," 58,821 ",,,,,,
,2337, 332 ," 75,488 ", 300 ," 70,451 ", 427 ," 126,577 ", 337 ," 106,268 ",,,,,,
,2298, 442 ," 103,166 ", 395 ," 99,523 ", 241 ," 74,338 ", 258 ," 79,737 ",,,,,,
,2754, 430 ," 122,644 ", 480 ," 153,096 ", 168 ," 52,151 ", 229 ," 79,231 ",,,,,,
,2594, 184 ," 46,196 ", 183 ," 49,700 ", 497 ," 152,734 ", 443 ," 131,773 ",,,,,,
,2782, 342 ," 73,457 ", 446 ," 95,280 ", 241 ," 84,339 ", 263 ," 107,729 ",,,,,,
,2483, 412 ," 85,084 ", 407 ," 79,109 ", 237 ," 69,469 ", 218 ," 67,949 ",,,,,,
,2335, 288 ," 62,421 ", 241 ," 56,411 ", 422 ," 122,342 ", 322 ," 96,078 ",,,,,,
,2327, 295 ," 74,224 ", 293 ," 70,319 ", 335 ," 104,771 ", 296 ," 97,731 ",,,,,,
,2516, 485 ," 107,048 ", 457 ," 104,068 ", 139 ," 43,635 ", 135 ," 48,977 ",,,,,,
,2752, 327 ," 79,741 ", 337 ," 90,244 ", 260 ," 85,510 ", 279 ," 97,674 ",,,,,,
,2871, 145 ," 32,924 ", 279 ," 54,812 ", 376 ," 100,621 ", 396 ," 116,948 ",,,,,,
,2326, 280 ," 60,813 ", 251 ," 57,886 ", 372 ," 108,247 ", 289 ," 97,643 ",,,,,,
,2225, 469 ," 116,058 ", 451 ," 112,120 ", 128 ," 40,408 ", 139 ," 44,124 ",,,,,,
,2505, 464 ," 123,874 ", 425 ," 114,510 ", 126 ," 42,232 ", 159 ," 53,999 ",,,,,,
,2484, 345 ," 71,673 ", 339 ," 73,201 ", 276 ," 77,658 ", 206 ," 66,299 ",,,,,,
,2454, 247 ," 50,548 ", 234 ," 48,173 ", 321 ," 89,823 ", 354 ," 96,941 ",,,,,,
,2574, 302 ," 82,671 ", 300 ," 90,202 ", 261 ," 76,140 ", 282 ," 80,423 ",,,,,,
,2265, 273 ," 65,303 ", 359 ," 89,773 ", 240 ," 65,279 ", 272 ," 79,178 ",,,,,,
,2400, 217 ," 46,806 ", 138 ," 34,340 ", 398 ," 116,336 ", 386 ," 104,855 ",,,,,,
,2537, 232 ," 50,604 ", 247 ," 56,268 ", 313 ," 99,017 ", 341 ," 106,022 ",,,,,,
,2535, 358 ," 73,286 ", 328 ," 73,499 ", 221 ," 62,974 ", 223 ," 70,309 ",,,,,,
,2550, 213 ," 50,302 ", 174 ," 42,789 ", 411 ," 115,998 ", 326 ," 98,471 ",,,,,,
,2470, 252 ," 45,824 ", 262 ," 56,070 ", 353 ," 107,579 ", 255 ," 74,014 ",,,,,,
,2390, 141 ," 29,712 ", 128 ," 26,528 ", 402 ," 109,615 ", 437 ," 116,324 ",,,,,,
,2258, 399 ," 90,502 ", 393 ," 86,726 ", 152 ," 48,309 ", 145 ," 54,541 ",,,,,,
,2773, 380 ," 89,138 ", 448 ," 104,512 ", 138 ," 48,192 ", 116 ," 39,625 ",,,,,,
,2477, 296 ," 60,218 ", 299 ," 56,851 ", 248 ," 80,779 ", 239 ," 77,322 ",,,,,,
,2128, 445 ," 172,928 ", 523 ," 233,554 ", 50 ," 16,356 ", 61 ," 20,122 ",,,,,,
,2448, 268 ," 56,285 ", 303 ," 68,373 ", 224 ," 65,208 ", 280 ," 84,451 ",,,,,,
,2178, 348 ," 105,299 ", 408 ," 126,433 ", 146 ," 51,737 ", 163 ," 67,874 ",,,,,,
,2214, 415 ," 108,477 ", 458 ," 124,014 ", 90 ," 30,960 ", 97 ," 32,719 ",,,,,,
,2157, 373 ," 96,917 ", 413 ," 108,914 ", 123 ," 37,980 ", 141 ," 46,951 ",,,,,,
,2360, 130 ," 32,108 ", 162 ," 32,605 ", 386 ," 106,477 ", 370 ," 110,539 ",,,,,,
,2082, 375 ," 90,382 ", 410 ," 98,864 ", 143 ," 41,150 ", 87 ," 28,567 ",,,,,,
,2534, 297 ," 66,103 ", 321 ," 72,929 ", 179 ," 51,366 ", 202 ," 69,013 ",,,,,,
,2081, 336 ," 76,409 ", 438 ," 101,980 ", 130 ," 43,909 ", 92 ," 31,653 ",,,,,,
,2779, 295 ," 66,999 ", 290 ," 64,927 ", 218 ," 76,526 ", 191 ," 70,355 ",,,,,,
,2573, 229 ," 65,424 ", 234 ," 64,491 ", 245 ," 75,733 ", 247 ," 75,503 ",,,,,,
,2582, 117 ," 31,736 ", 137 ," 36,680 ", 334 ," 90,839 ", 367 ," 102,260 ",,,,,,
,2104, 399 ," 89,464 ", 394 ," 99,425 ", 91 ," 29,728 ", 66 ," 22,621 ",,,,,,
,2447, 193 ," 42,989 ", 237 ," 46,320 ", 255 ," 64,798 ", 258 ," 70,018 ",,,,,,
,2443, 238 ," 47,412 ", 204 ," 51,001 ", 212 ," 56,310 ", 287 ," 83,934 ",,,,,,
,2316, 231 ," 47,798 ", 270 ," 62,593 ", 219 ," 63,415 ", 218 ," 64,014 ",,,,,,
,2084, 385 ," 99,611 ", 371 ," 99,275 ", 79 ," 25,273 ", 101 ," 34,820 ",,,,,,
,2482, 290 ," 56,802 ", 320 ," 67,925 ", 174 ," 56,091 ", 150 ," 53,174 ",,,,,,
,2429, 241 ," 51,252 ", 218 ," 46,008 ", 250 ," 72,665 ", 224 ," 66,248 ",,,,,,
,2319, 237 ," 55,646 ", 197 ," 48,200 ", 247 ," 76,586 ", 230 ," 68,238 ",,,,,,
,2820, 149 ," 36,228 ", 155 ," 36,096 ", 309 ," 92,957 ", 295 ," 101,641 ",,,,,,
,2641, 113 ," 25,318 ", 86 ," 20,634 ", 342 ," 93,037 ", 362 ," 91,241 ",,,,,,
,2317, 254 ," 56,889 ", 234 ," 53,340 ", 190 ," 53,338 ", 203 ," 59,664 ",,,,,,
,2785, 223 ," 49,055 ", 315 ," 68,216 ", 166 ," 55,593 ", 175 ," 55,976 ",,,,,,
,2295, 241 ," 58,467 ", 240 ," 55,943 ", 197 ," 56,721 ", 186 ," 60,667 ",,,,,,
,2556, 261 ," 78,263 ", 244 ," 70,018 ", 183 ," 65,329 ", 173 ," 63,615 ",,,,,,
,2776, 278 ," 61,498 ", 254 ," 57,811 ", 142 ," 45,105 ", 177 ," 63,531 ",,,,,,
,2572, 201 ," 54,944 ", 221 ," 58,020 ", 226 ," 69,028 ", 203 ," 58,530 ",,,,,,
,2479, 287 ," 53,807 ", 302 ," 64,457 ", 132 ," 46,068 ", 127 ," 41,989 ",,,,,,
,2880, 43 ," 9,519 ", 44 ," 10,583 ", 388 ," 123,994 ", 343 ," 106,930 ",,,,,,
,2762, 257 ," 70,756 ", 322 ," 89,800 ", 122 ," 42,965 ", 113 ," 40,129 ",,,,,,
,2441, 156 ," 31,758 ", 181 ," 38,954 ", 205 ," 59,023 ", 224 ," 55,125 ",,,,,,
,2546, 182 ," 43,181 ", 173 ," 40,225 ", 197 ," 58,944 ", 209 ," 63,569 ",,,,,,
,2445, 180 ," 37,126 ", 189 ," 36,975 ", 164 ," 46,482 ", 219 ," 62,735 ",,,,,,
,2787, 129 ," 30,562 ", 239 ," 52,875 ", 187 ," 52,369 ", 182 ," 61,478 ",,,,,,
,2799, 107 ," 22,465 ", 182 ," 43,727 ", 263 ," 66,650 ", 183 ," 52,470 ",,,,,,
,2487, 222 ," 47,266 ", 185 ," 42,310 ", 149 ," 46,247 ", 168 ," 51,321 ",,,,,,
,2559, 256 ," 71,490 ", 256 ," 70,418 ", 109 ," 44,795 ", 101 ," 38,840 ",,,,,,
,2431, 141 ," 30,014 ", 149 ," 30,352 ", 229 ," 60,598 ", 200 ," 53,536 ",,,,,,
,2286, 182 ," 42,999 ", 192 ," 49,310 ", 151 ," 46,832 ", 181 ," 51,160 ",,,,,,
,2485, 245 ," 49,523 ", 208 ," 45,604 ", 118 ," 37,182 ", 124 ," 41,498 ",,,,,,
,2590, 97 ," 25,331 ", 79 ," 18,305 ", 262 ," 77,468 ", 244 ," 65,926 ",,,,,,
,2343, 88 ," 21,653 ", 91 ," 23,837 ", 269 ," 74,735 ", 229 ," 62,183 ",,,,,,
,2422, 159 ," 38,354 ", 168 ," 41,873 ", 186 ," 54,579 ", 155 ," 51,500 ",,,,,,
,2710, 33 ," 7,221 ", 26 ," 8,562 ", 313 ," 75,120 ", 293 ," 76,297 ",,,,,,
