,,,,,,,,,,,,,,,
,2464, 211 ," 43,317 ", 183 ," 40,204 ", 159 ," 47,592 ", 111 ," 38,326 ",,,,,,
,2108, 290 ," 60,925 ", 289 ," 65,523 ", 36 ," 12,546 ", 42 ," 13,494 ",,,,,,
,2231, 195 ," 55,627 ", 262 ," 113,763 ", 92 ," 23,927 ", 105 ," 34,808 ",,,,,,
,2821, 90 ," 21,168 ", 86 ," 17,924 ", 230 ," 70,350 ", 248 ," 84,851 ",,,,,,
,2720, 77 ," 20,866 ", 89 ," 22,114 ", 246 ," 75,448 ", 239 ," 74,237 ",,,,,,
,2852, 76 ," 15,327 ", 89 ," 17,593 ", 245 ," 70,175 ", 213 ," 64,781 ",,,,,,
,2105, 248 ," 54,998 ", 259 ," 60,510 ", 56 ," 20,627 ", 57 ," 19,607 ",,,,,,
,2307, 201 ," 47,641 ", 200 ," 47,107 ", 107 ," 34,074 ", 111 ," 36,407 ",,,,,,
,2463, 185 ," 36,724 ", 140 ," 29,013 ", 157 ," 47,773 ", 133 ," 40,024 ",,,,,,
,2579, 141 ," 33,020 ", 134 ," 32,913 ", 166 ," 45,446 ", 160 ," 48,275 ",,,,,,
,2175, 217 ," 59,950 ", 221 ," 79,718 ", 73 ," 30,803 ", 88 ," 34,994 ",,,,,,
,2748, 205 ," 49,234 ", 206 ," 57,285 ", 85 ," 26,946 ", 99 ," 41,319 ",,,,,,
,2700, 49 ," 10,137 ", 64 ," 13,722 ", 223 ," 56,235 ", 255 ," 64,456 ",,,,,,
,2630, 87 ," 25,454 ", 111 ," 26,429 ", 199 ," 57,662 ", 192 ," 61,243 ",,,,,,
,2370, 88 ," 18,056 ", 98 ," 24,575 ", 209 ," 65,744 ", 177 ," 52,399 ",,,,,,
,2663, 57 ," 11,631 ", 68 ," 13,890 ", 233 ," 71,891 ", 210 ," 72,111 ",,,,,,
,2621, 72 ," 20,092 ", 66 ," 15,877 ", 230 ," 59,776 ", 196 ," 55,259 ",,,,,,
,2334, 129 ," 28,238 ", 110 ," 25,476 ", 175 ," 48,380 ", 145 ," 43,057 ",,,,,,
,2420, 122 ," 27,536 ", 113 ," 27,173 ", 156 ," 46,143 ", 165 ," 57,466 ",,,,,,
,2835, 37 ," 10,582 ", 64 ," 15,919 ", 230 ," 64,933 ", 209 ," 60,603 ",,,,,,
,2783, 161 ," 33,841 ", 161 ," 38,409 ", 106 ," 33,982 ", 110 ," 42,765 ",,,,,,
,2293, 194 ," 49,163 ", 158 ," 40,997 ", 87 ," 27,438 ", 82 ," 23,987 ",,,,,,
,2778, 140 ," 34,727 ", 156 ," 35,333 ", 111 ," 35,519 ", 98 ," 34,873 ",,,,,,
,2548, 74 ," 18,121 ", 79 ," 18,760 ", 177 ," 45,947 ", 173 ," 48,462 ",,,,,,
,2306, 167 ," 44,033 ", 131 ," 30,274 ", 112 ," 32,475 ", 90 ," 30,768 ",,,,,,
,2278, 133 ," 30,795 ", 117 ," 28,291 ", 105 ," 28,602 ", 137 ," 37,833 ",,,,,,
,2292, 161 ," 39,330 ", 160 ," 40,991 ", 84 ," 23,334 ", 86 ," 26,048 ",,,,,,
,2866, 80 ," 16,484 ", 111 ," 21,532 ", 145 ," 39,121 ", 154 ," 42,424 ",,,,,,
,2666, 52 ," 14,041 ", 49 ," 11,838 ", 199 ," 58,348 ", 188 ," 53,516 ",,,,,,
,2267, 151 ," 35,010 ", 139 ," 31,831 ", 101 ," 26,293 ", 93 ," 29,096 ",,,,,,
,2829, 64 ," 13,303 ", 80 ," 18,096 ", 193 ," 55,811 ", 144 ," 42,665 ",,,,,,
,2489, 150 ," 31,413 ", 108 ," 23,469 ", 111 ," 34,037 ", 109 ," 34,841 ",,,,,,
,2877, 69 ," 15,157 ", 98 ," 20,407 ", 158 ," 41,034 ", 150 ," 43,406 ",,,,,,
,2357, 60 ," 13,452 ", 70 ," 14,669 ", 176 ," 47,155 ", 157 ," 44,230 ",,,,,,
,2083, 177 ," 38,492 ", 180 ," 40,671 ", 45 ," 12,910 ", 49 ," 15,496 ",,,,,,
,2474, 83 ," 16,328 ", 92 ," 22,628 ", 165 ," 49,231 ", 107 ," 30,527 ",,,,,,
,2622, 92 ," 20,398 ", 91 ," 22,170 ", 134 ," 33,827 ", 114 ," 30,711 ",,,,,,
,2578, 116 ," 26,093 ", 99 ," 22,013 ", 106 ," 32,106 ", 109 ," 27,421 ",,,,,,
,2423, 125 ," 29,616 ", 116 ," 24,874 ", 102 ," 31,943 ", 85 ," 26,769 ",,,,,,
,2328, 90 ," 19,951 ", 64 ," 15,343 ", 139 ," 37,265 ", 135 ," 39,742 ",,,,,,
,2388, 53 ," 14,837 ", 51 ," 12,675 ", 176 ," 49,159 ", 146 ," 37,592 ",,,,,,
,2336, 92 ," 17,725 ", 86 ," 18,760 ", 136 ," 39,112 ", 111 ," 32,521 ",,,,,,
,2627, 81 ," 19,983 ", 106 ," 25,422 ", 114 ," 33,191 ", 123 ," 35,621 ",,,,,,
,2642, 25 ," 4,679 ", 27 ," 5,584 ", 177 ," 49,891 ", 184 ," 48,328 ",,,,,,
,2832, 44 ," 10,201 ", 57 ," 12,135 ", 170 ," 46,545 ", 140 ," 36,497 ",,,,,,
,2671, 55 ," 14,411 ", 47 ," 10,904 ", 144 ," 40,650 ", 160 ," 45,466 ",,,,,,
,2810, 51 ," 10,378 ", 59 ," 13,152 ", 148 ," 37,599 ", 136 ," 43,044 ",,,,,,
,2354, 67 ," 12,676 ", 50 ," 11,909 ", 135 ," 36,150 ", 135 ," 43,914 ",,,,,,
,2804, 61 ," 15,347 ", 65 ," 13,978 ", 135 ," 37,940 ", 125 ," 32,714 ",,,,,,
,2583, 73 ," 23,835 ", 69 ," 17,868 ", 139 ," 35,941 ", 101 ," 30,488 ",,,,,,
,2294, 138 ," 39,020 ", 137 ," 33,691 ", 54 ," 15,527 ", 50 ," 15,753 ",,,,,,
,2847, 72 ," 15,581 ", 110 ," 22,172 ", 100 ," 31,390 ", 95 ," 29,305 ",,,,,,
,2338, 81 ," 18,254 ", 69 ," 14,290 ", 120 ," 33,323 ", 106 ," 30,508 ",,,,,,
,2831, 52 ," 11,332 ", 52 ," 11,001 ", 138 ," 37,836 ", 134 ," 39,492 ",,,,,,
,2827, 50 ," 10,295 ", 55 ," 10,580 ", 146 ," 40,078 ", 122 ," 34,783 ",,,,,,
,2296, 130 ," 33,435 ", 112 ," 29,035 ", 62 ," 18,210 ", 68 ," 21,473 ",,,,,,
,2455, 93 ," 17,893 ", 87 ," 17,905 ", 87 ," 21,668 ", 99 ," 25,661 ",,,,,,
,2834, 40 ," 9,033 ", 51 ," 21,567 ", 142 ," 38,518 ", 133 ," 36,376 ",,,,,,
,2646, 21 ," 4,496 ", 21 ," 6,314 ", 145 ," 37,325 ", 171 ," 45,849 ",,,,,,
,2569, 101 ," 25,566 ", 93 ," 26,082 ", 81 ," 24,814 ", 76 ," 20,841 ",,,,,,
,2775, 121 ," 26,353 ", 137 ," 33,411 ", 45 ," 15,344 ", 47 ," 17,283 ",,,,,,
,2845, 71 ," 17,876 ", 83 ," 17,004 ", 105 ," 33,752 ", 90 ," 28,263 ",,,,,,
,2358, 45 ," 10,029 ", 63 ," 13,073 ", 110 ," 29,631 ", 127 ," 38,098 ",,,,,,
,2174, 94 ," 29,523 ", 144 ," 39,924 ", 46 ," 19,930 ", 48 ," 19,817 ",,,,,,
,2453, 63 ," 14,698 ", 55 ," 11,938 ", 116 ," 31,625 ", 98 ," 27,202 ",,,,,,
,2329, 51 ," 12,907 ", 54 ," 13,511 ", 110 ," 33,855 ", 112 ," 32,272 ",,,,,,
,2469, 78 ," 14,701 ", 88 ," 16,942 ", 93 ," 27,300 ", 67 ," 20,520 ",,,,,,
,2365, 47 ," 9,262 ", 44 ," 9,697 ", 106 ," 31,088 ", 128 ," 38,251 ",,,,,,
,2681, 12 ," 2,534 ", 10 ," 2,393 ", 152 ," 35,748 ", 151 ," 36,151 ",,,,,,
,2425, 68 ," 15,122 ", 64 ," 14,642 ", 102 ," 23,402 ", 89 ," 27,596 ",,,,,,
,2757, 115 ," 34,646 ", 113 ," 34,534 ", 44 ," 13,425 ", 48 ," 15,243 ",,,,,,
,2080, 106 ," 25,358 ", 123 ," 36,747 ", 42 ," 12,227 ", 47 ," 14,391 ",,,,,,
,2840, 33 ," 7,361 ", 38 ," 10,065 ", 128 ," 43,670 ", 116 ," 37,768 ",,,,,,
,2421, 59 ," 14,100 ", 79 ," 18,539 ", 93 ," 28,235 ", 83 ," 24,899 ",,,,,,
,2538, 83 ," 17,216 ", 67 ," 16,542 ", 91 ," 26,521 ", 72 ," 20,415 ",,,,,,
,2798, 54 ," 13,326 ", 83 ," 16,863 ", 92 ," 23,674 ", 83 ," 20,162 ",,,,,,
,2786, 78 ," 17,115 ", 104 ," 20,930 ", 63 ," 20,022 ", 65 ," 21,843 ",,,,,,
,2711, 15 ," 3,902 ", 21 ," 6,548 ", 112 ," 26,840 ", 161 ," 43,844 ",,,,,,
,2824, 47 ," 10,341 ", 71 ," 16,014 ", 108 ," 29,980 ", 82 ," 23,172 ",,,,,,
,2722, 33 ," 8,330 ", 30 ," 6,153 ", 122 ," 37,246 ", 122 ," 39,452 ",,,,,,
,2352, 55 ," 12,441 ", 45 ," 9,778 ", 96 ," 28,772 ", 109 ," 33,132 ",,,,,,
,2346, 45 ," 10,869 ", 46 ," 9,622 ", 110 ," 30,211 ", 99 ," 29,017 ",,,,,,
,2825, 34 ," 7,612 ", 42 ," 9,822 ", 126 ," 37,149 ", 97 ," 32,386 ",,,,,,
,2701, 39 ," 8,250 ", 36 ," 7,120 ", 123 ," 32,354 ", 98 ," 29,942 ",,,,,,
,2665, 22 ," 4,348 ", 13 ," 2,589 ", 113 ," 28,998 ", 144 ," 36,642 ",,,,,,
,2471, 63 ," 12,827 ", 58 ," 11,001 ", 94 ," 26,114 ", 63 ," 21,618 ",,,,,,
,2549, 45 ," 9,979 ", 39 ," 10,924 ", 97 ," 24,950 ", 97 ," 28,529 ",,,,,,
,2449, 61 ," 11,253 ", 58 ," 15,034 ", 69 ," 20,958 ", 85 ," 27,097 ",,,,,,
,2713, 22 ," 4,087 ", 18 ," 3,885 ", 108 ," 27,736 ", 125 ," 34,226 ",,,,,,
,2587, 35 ," 8,450 ", 31 ," 8,244 ", 105 ," 30,439 ", 100 ," 31,604 ",,,,,,
,2473, 78 ," 16,549 ", 72 ," 14,232 ", 57 ," 18,858 ", 59 ," 17,843 ",,,,,,
,2372, 59 ," 13,101 ", 69 ," 23,232 ", 73 ," 23,590 ", 65 ," 19,971 ",,,,,,
,2472, 55 ," 10,135 ", 80 ," 16,897 ", 81 ," 21,643 ", 49 ," 14,857 ",,,,,,
,2586, 29 ," 7,125 ", 41 ," 10,647 ", 106 ," 25,957 ", 87 ," 22,718 ",,,,,,
,2439, 45 ," 9,226 ", 58 ," 12,649 ", 70 ," 18,349 ", 85 ," 24,353 ",,,,,,
,2848, 54 ," 13,160 ", 68 ," 15,650 ", 69 ," 21,931 ", 64 ," 19,868 ",,,,,,
,2297, 86 ," 20,724 ", 90 ," 22,714 ", 32 ," 12,132 ", 44 ," 11,901 ",,,,,,
,2427, 78 ," 16,005 ", 55 ," 11,668 ", 47 ," 12,259 ", 67 ," 19,278 ",,,,,,
,2849, 49 ," 9,334 ", 71 ," 14,081 ", 67 ," 19,245 ", 58 ," 16,846 ",,,,,,
,2653, 24 ," 4,878 ", 34 ," 8,355 ", 104 ," 29,548 ", 82 ," 24,219 ",,,,,,
,2675, 13 ," 3,247 ", 27 ," 6,011 ", 89 ," 26,854 ", 115 ," 28,398 ",,,,,,
,2551, 49 ," 11,228 ", 42 ," 12,071 ", 82 ," 23,643 ", 65 ," 17,930 ",,,,,,
,2488, 70 ," 13,414 ", 62 ," 14,559 ", 50 ," 16,336 ", 54 ," 15,224 ",,,,,,
,2784, 62 ," 14,647 ", 76 ," 15,467 ", 43 ," 15,522 ", 47 ," 18,053 ",,,,,,
,2844, 30 ," 5,603 ", 33 ," 7,057 ", 91 ," 23,883 ", 73 ," 20,358 ",,,,,,
,2568, 73 ," 20,155 ", 62 ," 15,947 ", 35 ," 8,840 ", 45 ," 15,539 ",,,,,,
,2669, 13 ," 2,598 ", 19 ," 4,946 ", 71 ," 18,033 ", 111 ," 28,402 ",,,,,,
,2707, 13 ," 2,429 ", 8 ," 1,715 ", 99 ," 28,365 ", 93 ," 21,516 ",,,,,,
,2823, 30 ," 5,415 ", 31 ," 7,738 ", 64 ," 18,737 ", 83 ," 21,920 ",,,,,,
,2312, 78 ," 14,587 ", 51 ," 9,443 ", 39 ," 11,465 ", 39 ," 13,437 ",,,,,,
,2706, 17 ," 4,087 ", 3 ," 1,010 ", 90 ," 21,272 ", 97 ," 22,962 ",,,,,,
,2462, 43 ," 7,884 ", 49 ," 8,746 ", 55 ," 15,120 ", 58 ," 19,118 ",,,,,,
,2869, 35 ," 8,923 ", 32 ," 7,591 ", 73 ," 20,009 ", 59 ," 16,548 ",,,,,,
,2843, 31 ," 6,383 ", 35 ," 7,980 ", 67 ," 22,520 ", 66 ," 17,614 ",,,,,,
,2714, 12 ," 2,025 ", 8 ," 1,100 ", 83 ," 19,518 ", 92 ," 22,308 ",,,,,,
,2381, 26 ," 6,581 ", 26 ," 5,237 ", 70 ," 18,971 ", 68 ," 18,887 ",,,,,,
,2644, 27 ," 7,064 ", 27 ," 6,503 ", 65 ," 18,503 ", 64 ," 17,044 ",,,,,,
,2308, 65 ," 26,301 ", 66 ," 21,396 ", 20 ," 5,481 ", 30 ," 8,592 ",,,,,,
,2655, 15 ," 2,824 ", 26 ," 4,798 ", 80 ," 23,504 ", 60 ," 17,939 ",,,,,,
,2672, 20 ," 4,902 ", 17 ," 3,885 ", 73 ," 21,213 ", 71 ," 17,903 ",,,,,,
,2382, 9 ," 2,315 ", 18 ," 3,226 ", 68 ," 20,796 ", 85 ," 22,860 ",,,,,,
,2581, 31 ," 9,322 ", 30 ," 7,546 ", 55 ," 15,008 ", 57 ," 15,272 ",,,,,,
,2347, 22 ," 5,233 ", 14 ," 2,880 ", 69 ," 18,533 ", 68 ," 15,849 ",,,,,,
,2402, 18 ," 4,223 ", 31 ," 6,688 ", 74 ," 21,985 ", 49 ," 12,665 ",,,,,,
,2628, 33 ," 7,700 ", 39 ," 7,513 ", 52 ," 15,594 ", 47 ," 14,911 ",,,,,,
,2311, 43 ," 7,281 ", 27 ," 6,647 ", 57 ," 17,006 ", 43 ," 13,066 ",,,,,,
,2643, 6 ," 1,777 ", 11 ," 2,348 ", 84 ," 21,681 ", 69 ," 15,708 ",,,,,,
,2466, 52 ," 8,971 ", 52 ," 8,807 ", 36 ," 10,701 ", 28 ," 8,142 ",,,,,,
,2793, 28 ," 6,188 ", 51 ," 10,624 ", 36 ," 8,166 ", 52 ," 15,078 ",,,,,,
,2341, 16 ," 3,139 ", 28 ," 5,859 ", 53 ," 15,780 ", 63 ," 17,491 ",,,,,,
,2731, 14 ," 2,876 ", 19 ," 5,539 ", 58 ," 12,898 ", 63 ," 15,844 ",,,,,,
,2656, 23 ," 5,557 ", 20 ," 4,391 ", 55 ," 13,453 ", 53 ," 14,296 ",,,,,,
,2839, 13 ," 3,031 ", 15 ," 5,101 ", 62 ," 20,676 ", 60 ," 17,596 ",,,,,,
,2729, 24 ," 6,759 ", 20 ," 5,084 ", 56 ," 15,948 ", 44 ," 14,657 ",,,,,,
,2660, 11 ," 2,226 ", 10 ," 2,619 ", 64 ," 13,662 ", 58 ," 18,386 ",,,,,,
,2658, 12 ," 2,495 ", 8 ," 1,752 ", 66 ," 19,869 ", 57 ," 17,237 ",,,,,,
,2865, 19 ," 3,566 ", 38 ," 6,601 ", 38 ," 9,603 ", 45 ," 13,132 ",,,,,,
,2864, 15 ," 2,867 ", 38 ," 8,472 ", 47 ," 10,952 ", 37 ," 10,700 ",,,,,,
,2632, 19 ," 6,148 ", 30 ," 8,923 ", 46 ," 14,348 ", 40 ," 11,172 ",,,,,,
,2404, 22 ," 5,236 ", 18 ," 4,287 ", 47 ," 12,290 ", 48 ," 12,285 ",,,,,,
,2730, 25 ," 5,822 ", 20 ," 5,021 ", 49 ," 15,169 ", 37 ," 11,436 ",,,,,,
,2648, 3 , 917 , 2 , 508 , 76 ," 24,174 ", 44 ," 14,619 ",,,,,,
,2555, 43 ," 11,491 ", 33 ," 8,341 ", 30 ," 11,903 ", 15 ," 5,388 ",,,,,,
,2703, 9 ," 1,807 ", 12 ," 2,395 ", 45 ," 10,614 ", 55 ," 12,689 ",,,,,,
,2545, 29 ," 5,934 ", 27 ," 8,407 ", 27 ," 7,144 ", 35 ," 10,815 ",,,,,,
,2806, 13 ," 2,260 ", 23 ," 5,133 ", 30 ," 8,210 ", 42 ," 11,022 ",,,,,,
,2828, 18 ," 3,659 ", 18 ," 6,087 ", 41 ," 10,108 ", 31 ," 8,660 ",,,,,,
,2395, 9 ," 2,315 ", 17 ," 3,771 ", 45 ," 12,144 ", 37 ," 9,483 ",,,,,,
,2712, 7 , 969 , 3 , 478 , 47 ," 12,221 ", 49 ," 11,921 ",,,,,,
,2702, 8 ," 1,147 ", 6 ," 1,114 ", 37 ," 9,855 ", 54 ," 14,160 ",,,,,,
,2716, 6 ," 1,868 ", 7 ," 1,084 ", 51 ," 11,293 ", 39 ," 8,732 ",,,,,,
,2867, 19 ," 5,274 ", 26 ," 5,536 ", 31 ," 7,676 ", 24 ," 6,922 ",,,,,,
,2875, 11 ," 1,761 ", 24 ," 4,955 ", 24 ," 6,419 ", 41 ," 10,904 ",,,,,,
,2396, 14 ," 3,214 ", 9 ," 2,027 ", 33 ," 8,279 ", 44 ," 15,807 ",,,,,,
,2868, 16 ," 5,699 ", 14 ," 4,861 ", 29 ," 7,712 ", 37 ," 9,872 ",,,,,,
,2842, 12 ," 3,285 ", 19 ," 4,136 ", 33 ," 9,176 ", 31 ," 8,970 ",,,,,,
,2717, -   , -   , 1 , 112 , 55 ," 17,631 ", 39 ," 12,021 ",,,,,,
,2353, 19 ," 4,873 ", 12 ," 2,696 ", 37 ," 9,305 ", 26 ," 9,444 ",,,,,,
,2345, 13 ," 3,016 ", 13 ," 2,948 ", 29 ," 9,169 ", 38 ," 10,068 ",,,,,,
,2715, 7 ," 1,146 ", 5 ," 1,078 ", 47 ," 13,616 ", 33 ," 8,337 ",,,,,,
,2563, 25 ," 7,791 ", 22 ," 6,634 ", 19 ," 5,306 ", 19 ," 6,796 ",,,,,,
,2369, 7 ," 1,103 ", 15 ," 3,594 ", 31 ," 7,732 ", 32 ," 10,810 ",,,,,,
,2738, 7 ," 2,849 ", 6 , 951 , 42 ," 11,102 ", 29 ," 8,052 ",,,,,,
,2371, 18 ," 4,131 ", 23 ," 4,683 ", 20 ," 4,774 ", 21 ," 5,935 ",,,,,,
,2647, 2 , 215 , 10 ," 1,937 ", 37 ," 9,521 ", 32 ," 7,296 ",,,,,,
,2359, 10 ," 2,112 ", 10 ," 1,716 ", 40 ," 9,653 ", 17 ," 4,954 ",,,,,,
,2344, 18 ," 3,561 ", 7 ," 2,044 ", 25 ," 5,960 ", 25 ," 7,019 ",,,,,,
,2833, 9 ," 2,460 ", 10 ," 2,375 ", 34 ," 10,108 ", 22 ," 5,636 ",,,,,,
,2403, 12 ," 2,027 ", 6 ," 1,194 ", 26 ," 6,485 ", 23 ," 8,178 ",,,,,,
,2807, 5 ," 1,210 ", 8 ," 1,963 ", 27 ," 6,867 ", 27 ," 12,240 ",,,,,,
,2805, 8 ," 1,462 ", 12 ," 2,322 ", 21 ," 4,639 ", 25 ," 6,283 ",,,,,,
,2668, 10 ," 2,215 ", 7 ," 1,459 ", 23 ," 6,091 ", 26 ," 5,635 ",,,,,,
,2397, 10 ," 2,741 ", 8 ," 1,770 ", 22 ," 5,712 ", 24 ," 6,792 ",,,,,,
,2659, 5 , 684 , 2 , 696 , 30 ," 7,724 ", 27 ," 9,208 ",,,,,,
,2792, 10 ," 3,308 ", 19 ," 3,744 ", 20 ," 4,884 ", 14 ," 2,850 ",,,,,,
,2846, 16 ," 4,442 ", 16 ," 2,999 ", 15 ," 4,637 ", 15 ," 4,863 ",,,,,,
,2623, 6 ," 2,898 ", 10 ," 2,504 ", 22 ," 4,701 ", 24 ," 5,400 ",,,,,,
,2409, 6 , 654 , 6 ," 1,332 ", 27 ," 7,113 ", 23 ," 6,785 ",,,,,,
,2739, 6 ," 1,237 ", 3 , 643 , 30 ," 9,298 ", 23 ," 6,779 ",,,,,,
,2426, 14 ," 2,300 ", 13 ," 3,195 ", 19 ," 5,951 ", 15 ," 5,299 ",,,,,,
,2791, 9 ," 1,990 ", 16 ," 3,107 ", 17 ," 3,813 ", 19 ," 4,568 ",,,,,,
,2406, 10 ," 1,510 ", 5 , 690 , 26 ," 7,991 ", 20 ," 5,238 ",,,,,,
,2631, 12 ," 2,702 ", 10 ," 2,866 ", 20 ," 4,721 ", 17 ," 5,160 ",,,,,,
,2797, 9 ," 1,747 ", 9 ," 1,965 ", 17 ," 3,846 ", 24 ," 6,735 ",,,,,,
,2386, 4 ," 1,332 ", 6 ," 1,596 ", 26 ," 7,087 ", 23 ," 5,731 ",,,,,,
,2818, 7 ," 1,344 ", 11 ," 2,286 ", 15 ," 4,121 ", 24 ," 6,725 ",,,,,,
,2876, 5 , 757 , 8 ," 2,061 ", 17 ," 4,977 ", 27 ," 5,811 ",,,,,,
,2584, 5 ," 1,286 ", 5 ," 1,056 ", 22 ," 5,738 ", 25 ," 5,669 ",,,,,,
,2342, 5 , 986 , 8 ," 1,483 ", 24 ," 8,243 ", 19 ," 4,968 ",,,,,,
,2379, 1 , 319 , 11 ," 2,441 ", 25 ," 5,931 ", 18 ," 6,630 ",,,,,,
,2490, 24 ," 5,260 ", 13 ," 2,096 ", 10 ," 3,366 ", 7 ," 1,883 ",,,,,,
,2399, 5 ," 1,135 ", 10 ," 1,792 ", 11 ," 2,798 ", 28 ," 8,692 ",,,,,,
,2355, 10 ," 3,405 ", 5 ," 1,188 ", 15 ," 3,982 ", 23 ," 6,245 ",,,,,,
,2737, 5 ," 1,739 ", 2 , 534 , 20 ," 4,558 ", 26 ," 6,311 ",,,,,,
,2415, 9 ," 1,785 ", 12 ," 3,345 ", 14 ," 3,950 ", 16 ," 4,604 ",,,,,,
,2588, 10 ," 2,498 ", 3 , 867 , 18 ," 5,354 ", 19 ," 3,730 ",,,,,,
,2874, 5 ," 1,595 ", 5 ," 1,004 ", 29 ," 8,150 ", 11 ," 3,129 ",,,,,,
,2405, -   , -   , 8 ," 2,108 ", 19 ," 4,220 ", 21 ," 6,419 ",,,,,,
,2361, 8 ," 2,399 ", 10 ," 1,540 ", 18 ," 4,813 ", 11 ," 3,198 ",,,,,,
,2625, 13 ," 4,943 ", 11 ," 2,765 ", 11 ," 3,422 ", 11 ," 2,969 ",,,,,,
,2873, 4 , 799 , 6 ," 1,903 ", 19 ," 7,264 ", 17 ," 6,157 ",,,,,,
,2836, 8 ," 1,449 ", 1 , 112 , 26 ," 6,518 ", 11 ," 2,723 ",,,,,,
,2645, 4 , 578 , 1 , 425 , 23 ," 6,054 ", 15 ," 4,178 ",,,,,,
,2803, 8 ," 1,742 ", 11 ," 2,590 ", 12 ," 2,790 ", 11 ," 3,297 ",,,,,,
,2727, 8 ," 1,746 ", 9 ," 2,504 ", 9 ," 2,666 ", 15 ," 3,803 ",,,,,,
,2809, 7 ," 2,133 ", 7 ," 2,094 ", 17 ," 5,168 ", 10 ," 3,307 ",,,,,,
,2732, 1 , 177 , 3 , 478 , 25 ," 5,645 ", 12 ," 2,829 ",,,,,,
,2465, 8 ," 1,963 ", 13 ," 3,154 ", 6 ," 1,677 ", 12 ," 2,979 ",,,,,,
,2585, 6 ," 1,379 ", 9 ," 2,131 ", 13 ," 3,876 ", 10 ," 2,802 ",,,,,,
,2424, 10 ," 1,424 ", 13 ," 2,124 ", 7 ," 1,826 ", 7 ," 2,309 ",,,,,,
,2401, 4 ," 3,333 ", 2 , 366 , 10 ," 3,031 ", 20 ," 5,459 ",,,,,,
,2879, 2 , 587 , 3 , 950 , 16 ," 4,094 ", 14 ," 3,953 ",,,,,,
,2726, 8 ," 3,413 ", 4 , 877 , 11 ," 3,147 ", 9 ," 1,875 ",,,,,,
,2626, 3 , 397 , 2 , 295 , 11 ," 2,370 ", 16 ," 4,451 ",,,,,,
,2387, 5 , 842 , 2 , 440 , 16 ," 4,267 ", 8 ," 2,398 ",,,,,,
,2733, 1 , 106 , 5 ," 1,012 ", 13 ," 4,121 ", 12 ," 3,153 ",,,,,,
,2725, 1 , 106 , 5 ," 1,640 ", 10 ," 3,001 ", 14 ," 3,827 ",,,,,,
,2476, 7 ," 1,535 ", 2 , 545 , 8 ," 2,191 ", 12 ," 4,766 ",,,,,,
,2878, 5 , 826 ,, -   , 14 ," 3,035 ", 10 ," 2,259 ",,,,,,
,2721, 1 , 248 , 7 , 781 , 4 , 868 , 13 ," 5,596 ",,,,,,
,2356, 3 , 929 , 3 , 952 , 10 ," 2,518 ", 8 ," 2,103 ",,,,,,
,2408, 1 , 248 , 3 , 481 , 10 ," 3,299 ", 8 ," 2,106 ",,,,,,
,2633, 3 ," 2,438 ", 6 ," 1,891 ", 5 ," 1,446 ", 6 ," 1,728 ",,,,,,
,2410, 5 , 894 , 2 , 221 , 5 ," 1,819 ", 6 ," 1,769 ",,,,,,
,2838, 1 , 109 , 1 , 260 , 6 ," 1,228 ", 8 ," 2,106 ",,,,,,
,2475, -   , -   , -   , -   , 9 ," 2,300 ", 5 ," 1,128 ",,,,,,
,2808, -   , -   , 6 , 817 , 2 , 679 , 3 , 774 ,,,,,,
,2898, 4 , 572 , 5 , 776 , -   , -   , 1 , 558 ,,,,,,
,2736, 2 , 514 , 1 , 254 , 6 ," 1,368 ", 1 , 186 ,,,,,,
,2411, 3 , 605 , 1 , 254 , 2 , 496 , 3 , 632 ,,,,,,
,2899, 1 , 405 , 2 , 524 , 1 , 248 , 4 , 880 ,,,,,,
,2735, -   , -   , -   , -   , 1 , 248 , 7 ," 1,537 ",,,,,,
,2624, 2 , 742 , 2 , 537 , 1 , 254 , 2 , 514 ,,,,,,
,2734, -   , -   , -   , -   , 5 ," 1,813 ", 2 , 520 ,,,,,,
